MATRICULA,COORD. X,COORD. Y
735507,-2.5281497000000000,-44.2235329000000000
1158082,-2.5704313900000000,-44.3117006000000000
1164643,-2.5735515000000000,-44.3069254900000000
426695,-2.5146562000000000,-44.2574966000000000
1421069,-2.5456191000000000,-44.2513274000000000
1276794,-2.5584673000000000,-44.2758032900000000
9991158,-2.5606534000000000,-44.2786692000000000
192074,-2.5372387900000000,-44.2868992000000000
1449664,-2.5035563900000000,-44.2212383000000000
14893169,0,0
44903,-2.5340311900000000,-44.2979114900000000
28967,-2.5323831000000000,-44.2987566900000000
2646447,-2.5519489000000000,-44.2135942900000000
1252534,-2.5776159000000000,-44.1980457000000000
1042513,-2.5399701900000000,-44.2076318000000000
518328,-2.5453991000000000,-44.2457299000000000
1383493,-2.5650916000000000,-44.2117766000000000
276529,-2.5505537900000000,-44.2800251000000000
593575,-2.5575293900000000,-44.2552017000000000
877700,-2.4867468000000000,-44.2231809900000000
1852353,0,0
205885,-2.5381070000000000,-44.2816285900000000
82406,-2.5384571900000000,-44.2949716900000000
10091998,-2.4967207000000000,-44.2484742900000000
928500,-2.5121041000000000,-44.3081120000000000
791385,-2.5673362000000000,-44.2189845900000000
14600005,-2.5712065000000000,-44.1981747000000000
2156059,-2.5406930000000000,-44.2330861000000000
1021400,-2.5376737900000000,-44.2490959000000000
13058657,-2.6043753900000000,-44.1897341000000000
13058738,-2.6043720000000000,-44.1903880900000000
3954633,-2.4885842000000000,-44.2469111900000000
1930010,-2.4871663900000000,-44.2417159000000000
1630903,-2.5601633000000000,-44.3247951900000000
11320150,-2.5077490900000000,-44.2351196900000000
14894009,0,0
14897725,0,0
555096,-2.5418085900000000,-44.2564952900000000
14894149,0,0
87599,-2.5393088000000000,-44.2951813000000000
422630,-2.5194027900000000,-44.2563097000000000
1266853,-2.5818965000000000,-44.1945428000000000
720763,-2.5366051000000000,-44.2195302000000000
862460,-2.4815567900000000,-44.2305108900000000
0,0,0
487449,-2.4953430900000000,-44.2432845000000000
10979190,-2.5683772900000000,-44.3579705000000000
7057806,-2.5291508000000000,-44.2229202900000000
14894165,0,0
11018887,-2.5067202000000000,-44.2376087900000000
1143280,-2.5648821000000000,-44.3144283000000000
772887,-2.5730189900000000,-44.2275668900000000
1639188,-2.5245378900000000,-44.2182462900000000
814091,-2.5616392900000000,-44.2206171900000000
1395882,-2.5601942000000000,-44.2145494900000000
10158561,-2.5948305000000000,-44.1942074900000000
20028,-2.5293603000000000,-44.3023695900000000
706965,0,0
1804863,-2.5366086000000000,-44.2110258000000000
14864282,0,0
259179,0,0
196010,-2.5390221900000000,-44.2840574000000000
34061,-2.5311705900000000,-44.2987849000000000
14804387,0,0
497584,-2.5451495900000000,-44.2656484900000000
697001,-2.5392543000000000,-44.2209787000000000
1917030,-2.5488645000000000,-44.2205408000000000
345253,-2.5407004900000000,-44.2660174000000000
3292665,-2.6001824900000000,-44.2000462900000000
885029,-2.4917633000000000,-44.2768139000000000
314692,-2.5405166000000000,-44.2756000900000000
8850917,-2.5867810000000000,-44.1986960900000000
822426,-2.5606848000000000,-44.2296113000000000
2607336,-2.5369350000000000,-44.2648605900000000
895229,-2.4945471900000000,-44.3041953000000000
13699288,-2.4920756000000000,-44.3031478900000000
323705,-2.5430853900000000,-44.2726925900000000
13774123,-2.5893275900000000,-44.1935647900000000
610461,-2.5530653000000000,-44.2435755900000000
14056127,-2.5059920900000000,-44.2398501900000000
224863,-2.5427501900000000,-44.2792766900000000
834149,-2.5578921000000000,-44.2309101900000000
176605,-2.5359243000000000,-44.2900368900000000
924857,-2.5141732900000000,-44.2993840000000000
790338,-2.5658341900000000,-44.2192969900000000
2607867,-2.5369350000000000,-44.2648605900000000
3936171,-2.5135950900000000,-44.2569136900000000
7080913,0,0
14767309,0,0
11866241,0,0
2611856,-2.5369350000000000,-44.2648605900000000
1042513,-2.5399701900000000,-44.2076318000000000
948616,-2.5091698900000000,-44.3070053000000000
3632440,-2.5723896000000000,-44.2307428000000000
1129830,-2.5372995900000000,-44.1964015000000000
335088,-2.5454574900000000,-44.2696308000000000
885967,-2.4905314900000000,-44.2705893900000000
14896605,0,0
14469618,-2.4934411000000000,-44.2640424000000000
406759,-2.5269632900000000,-44.2454182900000000
931683,-2.5097437000000000,-44.3034974900000000
14897768,0,0
2196956,-2.5488499900000000,-44.3204198900000000
2196930,-2.5488499900000000,-44.3204198900000000
12754439,-2.5494512000000000,-44.3234781000000000
3499570,0,0
4683528,0,0
10614583,0,0
4676297,0,0
9966170,-2.5072774900000000,-44.3037740900000000
7057768,-2.5288699900000000,-44.2220569900000000
117960,-2.5322211900000000,-44.2871401000000000
117960,-2.5322211900000000,-44.2871401000000000
9075,-2.5290718000000000,-44.3062761900000000
30082,-2.5325350000000000,-44.3000065000000000
1522175,-2.5366805000000000,-44.3270973900000000
590266,-2.5556130900000000,-44.2512426900000000
14620189,-2.4876770900000000,-44.2520027900000000
2668858,-2.5842328000000000,-44.2013206000000000
943010,-2.5046886000000000,-44.2965871900000000
1999400,-2.5438246000000000,-44.2249156000000000
1999400,-2.5438246000000000,-44.2249156000000000
14461935,0,0
818496,-2.5652482000000000,-44.2200203000000000
954101,-2.5599425000000000,-44.3397227000000000
931683,-2.5097437000000000,-44.3034974900000000
14632209,0,0
14637065,0,0
72044,-2.5392342900000000,-44.2990301000000000
3698734,-2.5548109000000000,-44.3283018900000000
779440,-2.5671425900000000,-44.2274178900000000
1990330,-2.5676885000000000,-44.3125390000000000
1856,-2.5318369900000000,-44.3042940900000000
33049,-2.5296615900000000,-44.2982336900000000
492051,-2.5469612900000000,-44.2667525000000000
9043470,-2.5473200900000000,-44.3176647000000000
2593149,-2.5479563900000000,-44.3175246900000000
2202409,-2.5463290000000000,-44.3130840000000000
334855,0,0
3681955,-2.5968179900000000,-44.2309687900000000
14897725,0,0
14420350,-2.4829850000000000,-44.2364815900000000
705217,-2.5360556900000000,-44.2245282000000000
14636948,0,0
838128,-2.5532020000000000,-44.2344334000000000
14906643,0,0
8999090,-2.5669531000000000,-44.2158169000000000
1207490,-2.5764607000000000,-44.2032455000000000
13323717,-2.5248222900000000,-44.2845184900000000
14671387,0,0
13058681,-2.6043732900000000,-44.1899669000000000
818470,-2.5653063000000000,-44.2196286000000000
535354,-2.5429949900000000,-44.2514976000000000
2605783,-2.5369350000000000,-44.2648605900000000
809306,-2.5630217000000000,-44.2251434000000000
13469746,-2.5519853900000000,-44.2491127900000000
2120925,-2.5851945000000000,-44.1920925000000000
4685261,0,0
14897768,0,0
14897768,0,0
938688,-2.5064210900000000,-44.3065643900000000
2149028,-2.4837894900000000,-44.2350320900000000
799726,0,0
589101,-2.5542289900000000,-44.2562406900000000
551740,-2.5417996000000000,-44.2541988900000000
525960,0,0
526126,-2.5472166900000000,-44.2492137900000000
239941,-2.5502147000000000,-44.2818054000000000
269310,-2.5451457900000000,-44.2817815000000000
11093013,-2.5706256900000000,-44.1943960900000000
13299530,0,0
1507419,0,0
1482246,-2.5606453000000000,-44.3044478900000000
9980792,-2.5025007000000000,-44.2222334000000000
239992,-2.5500183000000000,-44.2818195900000000
4453077,0,0
1895567,-2.5332696000000000,-44.2677315900000000
14442493,-2.5348047900000000,-44.2170483000000000
33197,-2.5299602900000000,-44.2976972000000000
391980,0,0
8962138,-2.5207788900000000,-44.2383214900000000
326453,-2.5394502900000000,-44.2708608000000000
14891743,0,0
790338,-2.5658341900000000,-44.2192969900000000
3431975,-2.5638412900000000,-44.2423435900000000
852643,-2.5025531900000000,-44.2234941000000000
1942646,-2.5637560000000000,-44.2430859900000000
14663120,0,0
1455036,0,0
13911201,-2.4866394900000000,-44.2552810900000000
11824549,-2.5637446900000000,-44.2344373000000000
11121386,-2.4958311000000000,-44.2394174000000000
0,0,0
719633,-2.5383795900000000,-44.2190553000000000
1635468,-2.5469062900000000,-44.2122369000000000
14403455,-2.4989867000000000,-44.2475019000000000
987476,0,0
804649,-2.5558741000000000,-44.2156031900000000
0,0,0
14906260,0,0
229849,-2.5453591000000000,-44.2808707000000000
94072,-2.5438567000000000,-44.2978517000000000
14906406,0,0
540072,-2.5413201000000000,-44.2504646000000000
611719,0,0
133043,-2.5285044000000000,-44.2847202000000000
1435426,-2.5400809900000000,-44.2020723900000000
12655872,-2.6182601900000000,-44.2616443000000000
133892,-2.5269596000000000,-44.2842624900000000
0,0,0
0,0,0
746622,-2.5692273900000000,-44.2341587000000000
8850917,-2.5867810000000000,-44.1986960900000000
745367,-2.5703482000000000,-44.2347175000000000
11232552,-2.5178193000000000,-44.2284908900000000
431931,-2.5122537900000000,-44.2510467000000000
980030,-2.5632923900000000,-44.3309768000000000
14906287,0,0
14534410,-2.4880841000000000,-44.2407803900000000
0,0,0
578240,-2.5538242000000000,-44.2598129000000000
1467476,-2.5431875000000000,-44.3337417900000000
3278484,-2.5462364000000000,-44.3280110900000000
4526163,-2.5429542900000000,-44.2440648900000000
214523,-2.5396169900000000,-44.2788006900000000
660124,-2.5325354900000000,-44.2335562900000000
10628479,-2.6004803000000000,-44.2280772000000000
96598,-2.5403676000000000,-44.2915410000000000
26778,-2.5276708000000000,-44.2990343900000000
1013190,-2.5639769900000000,-44.3203961900000000
735787,-2.5271300900000000,-44.2210067900000000
14176270,-2.5489369000000000,-44.2183082900000000
325910,-2.5447624000000000,-44.2713808900000000
2110008,-2.5799807900000000,-44.1929374900000000
10671730,-2.5822519000000000,-44.1890763000000000
10131442,-2.5974734900000000,-44.1972811900000000
10996940,-2.5358863900000000,-44.2670864900000000
13508938,-2.5648468000000000,-44.3188297000000000
2191644,-2.5547846900000000,-44.3341842900000000
14577313,-2.5590109900000000,-44.3335173900000000
14907569,0,0
7172508,-2.5628681000000000,-44.3068164900000000
1483730,-2.5602306900000000,-44.3052953900000000
1999508,-2.5590331000000000,-44.3042402900000000
1481177,-2.5591116900000000,-44.3043167000000000
1483803,-2.5591357000000000,-44.3049099900000000
1488511,-2.5590324900000000,-44.3043223000000000
1643720,-2.5586240900000000,-44.3032388900000000
7182783,-2.5579868900000000,-44.2981097900000000
1999885,-2.5564124900000000,-44.2996435000000000
14656884,-2.5712863000000000,-44.2232112000000000
7195842,-2.5546118900000000,-44.3265729000000000
1267035,-2.5841210000000000,-44.1953857900000000
2111268,-2.5749091000000000,-44.1889594000000000
14907585,0,0
1030175,-2.5544628000000000,-44.3279264900000000
1050664,-2.5454876900000000,-44.2143854900000000
14907542,0,0
10158561,-2.5948305000000000,-44.1942074900000000
2665018,-2.5092994000000000,-44.2590535000000000
4496159,0,0
14976285,0,0
14920689,0,0
211958,-2.5359701000000000,-44.2799639900000000
9434569,-2.5645677000000000,-44.2361755000000000
4496558,0,0
1266799,-2.5812601000000000,-44.1944937900000000
7377789,-2.5686401000000000,-44.2340639000000000
1831739,-2.5328240000000000,-44.1990381900000000
7378360,0,0
14837005,0,0
609439,-2.5513655000000000,-44.2412095900000000
14168570,-2.5122295000000000,-44.2513998000000000
1739000,-2.5080748900000000,-44.2453957900000000
14810867,0,0
643335,-2.5391767000000000,-44.2310872900000000
14908387,0,0
303984,-2.5352128900000000,-44.2673947900000000
1458450,-2.5071715000000000,-44.2497023000000000
13244680,-2.6426221900000000,-44.2955881900000000
564745,-2.5405174000000000,-44.2574149000000000
597988,-2.5605228000000000,-44.2596348000000000
1057421,-2.5392931900000000,-44.2169544900000000
885967,-2.4905314900000000,-44.2705893900000000
917958,-2.5144082000000000,-44.3055287000000000
906891,-2.5064809000000000,-44.3010964900000000
3633861,-2.5978580000000000,-44.2184671900000000
0,0,0
14911809,0,0
13131028,-2.6009820900000000,-44.3049342900000000
154024,-2.5303855900000000,-44.2818583000000000
12869830,-2.6460509900000000,-44.2740459900000000
1322486,-2.5394638000000000,-44.2219420900000000
3819051,-2.5590703900000000,-44.3343902000000000
593273,-2.5572287000000000,-44.2540659000000000
1042025,-2.5407077000000000,-44.2083336900000000
1831739,-2.5328240000000000,-44.1990381900000000
1129830,-2.5372995900000000,-44.1964015000000000
501662,-2.5504001900000000,-44.2620104000000000
1917030,-2.5488645000000000,-44.2205408000000000
7378360,0,0
877999,-2.4879994000000000,-44.2241576900000000
512885,-2.5504421900000000,-44.2509839000000000
457647,-2.4985260000000000,-44.2417045900000000
4390423,0,0
13318837,-2.5464237900000000,-44.2660838900000000
597988,-2.5605228000000000,-44.2596348000000000
12634158,-2.5413770000000000,-44.2215673900000000
3356710,-2.5075783000000000,-44.2696041000000000
3930262,-2.5096595900000000,-44.2878929000000000
425486,-2.5146061900000000,-44.2541075000000000
3285880,-2.5482841900000000,-44.3312819000000000
3649148,-2.5982984900000000,-44.2285316900000000
14908220,0,0
1603876,-2.6283647000000000,-44.3172933900000000
13357476,-2.6000060000000000,-44.2035478000000000
1462644,-2.5238089900000000,-44.2483062000000000
10112243,0,0
10191135,-2.5757403900000000,-44.1928509000000000
11005564,-2.5881601000000000,-44.1952554000000000
11005572,-2.5881601000000000,-44.1952554000000000
2617870,-2.5881601000000000,-44.1952554000000000
1469100,-2.5433414000000000,-44.3298260900000000
34266,-2.5311281900000000,-44.2983230000000000
4390547,-2.6025616000000000,-44.2038409000000000
10184600,-2.5720523000000000,-44.1920483000000000
1144340,-2.5666794900000000,-44.3157172000000000
920215,-2.5115867000000000,-44.3025163000000000
1379313,-2.5653532900000000,-44.2146935000000000
1381547,-2.5651934000000000,-44.2159529900000000
1381563,-2.5652881900000000,-44.2160000000000000
1379534,-2.5651894900000000,-44.2153003000000000
1390341,-2.5645639000000000,-44.2149300900000000
1379860,-2.5654123000000000,-44.2144179000000000
742716,-2.5579586900000000,-44.2379535000000000
838500,-2.5540733000000000,-44.2344095900000000
3163628,-2.5284901900000000,-44.2246462000000000
4390512,-2.6024275000000000,-44.2039235000000000
463280,-2.5119087000000000,-44.2649657900000000
9993843,-2.7389963900000000,-44.3462130900000000
2122170,-2.5864760000000000,-44.1930453000000000
1278410,-2.5695513900000000,-44.2163158900000000
9075,-2.5290718000000000,-44.3062761900000000
1448293,-2.5004336000000000,-44.2223024900000000
1487868,-2.5621035000000000,-44.3343764900000000
69612,-2.5316808000000000,-44.2925272000000000
7226667,-2.5623756000000000,-44.2683727000000000
4526074,-2.5456750900000000,-44.2402724000000000
10211900,-2.5148009000000000,-44.2534849900000000
652512,-2.5160892000000000,-44.2579026000000000
1512536,-2.5233680000000000,-44.2615093000000000
1929712,-2.4857687900000000,-44.2382702000000000
1483803,-2.5591357000000000,-44.3049099900000000
14923963,0,0
347116,-2.5395688900000000,-44.2682647000000000
10690964,-2.5552717000000000,-44.3210000900000000
11093315,-2.5724952000000000,-44.2408377000000000
7379013,0,0
4135644,-2.5149550000000000,-44.2532570900000000
77160,-2.5368667900000000,-44.2958683000000000
7380640,0,0
984590,-2.5607053900000000,-44.3303905000000000
558516,-2.5403883000000000,-44.2550549900000000
9950893,-2.6086119900000000,-44.2034072000000000
745650,-2.5674299900000000,-44.2362549900000000
4526163,-2.5429542900000000,-44.2440648900000000
4640233,-2.5179184000000000,-44.2400534000000000
9966242,0,0
9966455,0,0
685798,-2.5481207900000000,-44.2211487000000000
446890,-2.5121557900000000,-44.2491661900000000
0,0,0
9694099,-2.5368233000000000,-44.2959937900000000
7341474,-2.5180235900000000,-44.2400987900000000
14764121,0,0
333301,-2.5405780000000000,-44.2686698900000000
502723,-2.5517710000000000,-44.2588283900000000
0,0,0
14910268,0,0
14910268,0,0
929603,-2.5136769000000000,-44.3055043900000000
487015,-2.4953530900000000,-44.2422231900000000
870447,-2.5018506000000000,-44.2260486900000000
14917203,0,0
1204718,-2.5782248900000000,-44.2035121900000000
7379013,0,0
13917188,0,0
32956,-2.5306598900000000,-44.2988104000000000
611204,-2.5727638000000000,-44.2360295000000000
1606034,-2.6277484000000000,-44.3173430000000000
4681789,-2.5441902900000000,-44.2817576900000000
230278,-2.5465550900000000,-44.2795601900000000
9950893,-2.6086119900000000,-44.2034072000000000
1187554,-2.5835436900000000,-44.2053240900000000
1185420,-2.5809280900000000,-44.2050432900000000
3377121,-2.5528504900000000,-44.2324309900000000
14907860,0,0
9966242,0,0
9966455,0,0
3578771,-2.5576886900000000,-44.2291845000000000
14737728,0,0
502561,-2.5530172000000000,-44.2597098900000000
69787,-2.5334302000000000,-44.2908528000000000
1285742,-2.5291730000000000,-44.2511428900000000
10112243,0,0
201197,-2.5343711900000000,-44.2843817900000000
4680863,-2.5442854000000000,-44.2880990000000000
740470,-2.5522485900000000,-44.2368890900000000
909955,-2.5066879000000000,-44.3030109900000000
491306,-2.5125028900000000,-44.2631494000000000
14434458,-2.5244547900000000,-44.2670570000000000
1140663,-2.5641691900000000,-44.3156511900000000
12869830,-2.6460509900000000,-44.2740459900000000
1207385,-2.5763992000000000,-44.2043851900000000
1461117,-2.5241671900000000,-44.2488390900000000
21490,-2.5304429000000000,-44.3022015000000000
1202669,-2.5784707900000000,-44.2050945000000000
1424025,-2.5521305900000000,-44.3327188000000000
406899,-2.5273248000000000,-44.2446515900000000
910180,-2.5072095000000000,-44.3031527900000000
503835,-2.5525948000000000,-44.2598728900000000
14056127,-2.5059920900000000,-44.2398501900000000
1617664,-2.5438171000000000,-44.2546157000000000
822426,-2.5606848000000000,-44.2296113000000000
2150018,-2.5503675000000000,-44.2160889000000000
14908824,0,0
427950,-2.5139024900000000,-44.2562252900000000
458180,-2.5219361900000000,-44.2641934000000000
706060,-2.5336237000000000,-44.2224756000000000
661171,-2.5319500000000000,-44.2357350900000000
1613448,-2.5442244000000000,-44.2629182000000000
327964,-2.5422755900000000,-44.2717055900000000
872466,-2.4984492000000000,-44.2232642900000000
7191898,-2.5540951900000000,-44.3306350000000000
518468,-2.5457719000000000,-44.2455982900000000
4680863,-2.5442854000000000,-44.2880990000000000
1635468,-2.5469062900000000,-44.2122369000000000
909955,-2.5066879000000000,-44.3030109900000000
14923963,0,0
395714,-2.5290922000000000,-44.2532059900000000
8940304,-2.5627064000000000,-44.3295249900000000
14588242,-2.5663132000000000,-44.2196946900000000
1219570,-2.5722789000000000,-44.2016046900000000
1218670,-2.5736343000000000,-44.2018392000000000
14803240,0,0
14801981,0,0
11325887,0,0
14803240,0,0
11320222,-2.5068621000000000,-44.2348384000000000
4286,-2.5323191900000000,-44.3024951000000000
4391,-2.5319389900000000,-44.3030347900000000
10843701,-2.6966535000000000,-44.3037690000000000
1643878,-2.5576585900000000,-44.3043498900000000
14434458,-2.5244547900000000,-44.2670570000000000
7147325,0,0
1254219,-2.5742702900000000,-44.1958314000000000
1261606,-2.5779442900000000,-44.1940184900000000
837091,-2.5550068000000000,-44.2325957900000000
4833619,-2.5011073900000000,-44.2245348000000000
855537,-2.4995115900000000,-44.2256391000000000
14636786,0,0
883816,-2.4836949900000000,-44.2491894900000000
12634158,-2.5413770000000000,-44.2215673900000000
3270165,-2.5289392900000000,-44.2224244000000000
736678,-2.5288624900000000,-44.2228459900000000
4390512,-2.6024275000000000,-44.2039235000000000
14914042,0,0
327964,-2.5422755900000000,-44.2717055900000000
455857,-2.5018113900000000,-44.2425483900000000
458155,-2.5003115000000000,-44.2404225000000000
992062,-2.5597177000000000,-44.3307314900000000
366692,-2.5508766900000000,-44.2703958900000000
534145,-2.5474496000000000,-44.2503872900000000
10993266,-2.5468418000000000,-44.2100495900000000
11191341,-2.5539296900000000,-44.2154796000000000
459259,-2.5237332000000000,-44.2661379900000000
2655314,-2.5146446900000000,-44.2535596900000000
437450,-2.5129339000000000,-44.2606747000000000
14892928,0,0
396427,-2.5286328000000000,-44.2544243900000000
987328,-2.5567408900000000,-44.3278673000000000
418668,-2.5360797900000000,-44.2461630900000000
4184815,-2.5281658000000000,-44.2584481900000000
1590499,-2.5590207900000000,-44.2447329000000000
14764881,0,0
259349,-2.5452938900000000,-44.2856397900000000
2111268,-2.5749091000000000,-44.1889594000000000
12901199,-2.5646376000000000,-44.2011780900000000
1643878,-2.5576585900000000,-44.3043498900000000
2607158,-2.5369350000000000,-44.2648605900000000
2611830,-2.5369350000000000,-44.2648605900000000
1380702,-2.5656325900000000,-44.2156231000000000
11191341,-2.5539296900000000,-44.2154796000000000
14866242,0,0
13448293,-2.5031927000000000,-44.2230528900000000
14910446,0,0
32891,-2.5297914900000000,-44.2991764000000000
17949,-2.5259440900000000,-44.2980998000000000
14836823,0,0
14353202,-2.5281169000000000,-44.2247484900000000
1478125,-2.5503360900000000,-44.3278826000000000
12629901,-2.5524570900000000,-44.3282773900000000
13017640,0,0
1433610,-2.5523107900000000,-44.3347941900000000
1433423,-2.5518518900000000,-44.3344746000000000
1434772,-2.5516285000000000,-44.3351036900000000
1976010,-2.5528881000000000,-44.3338632900000000
7196164,-2.5505879900000000,-44.3266093000000000
2554631,-2.5474332900000000,-44.3142658000000000
606839,-2.5559419000000000,-44.2466421000000000
10018573,-2.4963877900000000,-44.2428723000000000
1462199,-2.5690151900000000,-44.3121738900000000
2962357,-2.5774251000000000,-44.1858678900000000
1110659,-2.5376713900000000,-44.2106490900000000
10993266,-2.5468418000000000,-44.2100495900000000
923362,-2.5129709000000000,-44.2987583000000000
10092099,-2.4976869900000000,-44.2485830000000000
14758920,0,0
3373185,-2.5455005000000000,-44.3306618000000000
3418189,-2.5056465900000000,-44.2525480900000000
423599,-2.5169730900000000,-44.2570288000000000
14914921,0,0
705705,0,0
2293749,-2.5559262000000000,-44.2590128000000000
11649,-2.5274062900000000,-44.3033463000000000
977993,-2.5614881900000000,-44.3317696000000000
374199,-2.5551218000000000,-44.2684374900000000
13448838,-2.6031219000000000,-44.2092254000000000
693197,-2.5450387000000000,-44.2210660000000000
1043510,-2.5406216000000000,-44.2058297900000000
1055224,-2.5350437900000000,-44.2184790000000000
755982,-2.5768724900000000,-44.2220038000000000
4390512,-2.6024275000000000,-44.2039235000000000
13887629,0,0
53686,-2.5236895000000000,-44.2945319900000000
14865602,0,0
14753189,0,0
228249,-2.5467610900000000,-44.2787100900000000
335754,-2.5442103900000000,-44.2693879900000000
7374518,-2.5665016900000000,-44.2431600000000000
14502496,-2.5287888000000000,-44.2589299900000000
458422,-2.5225906000000000,-44.2648320900000000
7341474,-2.5180235900000000,-44.2400987900000000
7191898,-2.5540951900000000,-44.3306350000000000
492051,-2.5469612900000000,-44.2667525000000000
2313472,-2.5584912000000000,-44.2818230000000000
2111268,-2.5749091000000000,-44.1889594000000000
774200,-2.5734853000000000,-44.2282326900000000
2632101,-2.5847414900000000,-44.1973029900000000
798690,-2.5716323900000000,-44.2224123000000000
10843701,-2.6966535000000000,-44.3037690000000000
11443715,-2.5332322900000000,-44.3016392900000000
13131028,-2.6009820900000000,-44.3049342900000000
4445970,-2.5548519000000000,-44.3281425900000000
14917343,0,0
249661,-2.5430752900000000,-44.2873443000000000
9223622,-2.5790787000000000,-44.1852147900000000
1042670,-2.5425947900000000,-44.2066744900000000
14353202,-2.5281169000000000,-44.2247484900000000
909955,-2.5066879000000000,-44.3030109900000000
1451626,0,0
14976285,0,0
211478,-2.5349116900000000,-44.2796903900000000
9425055,0,0
3211223,-2.5578332000000000,-44.3160744900000000
336289,-2.5426684900000000,-44.2694260000000000
9191208,-2.5602849900000000,-44.2341948900000000
14927560,0,0
14836823,0,0
867470,-2.4912882900000000,-44.2306250000000000
10977570,-2.4951037900000000,-44.2400015900000000
14147998,-2.4956100900000000,-44.2394662900000000
960691,-2.5547532900000000,-44.3281309900000000
1119052,-2.5367543000000000,-44.2034035000000000
4498402,-2.6088409000000000,-44.2086449900000000
4498232,-2.6081164900000000,-44.2082551000000000
2129159,-2.5928543900000000,-44.1928229900000000
14931869,0,0
80160,-2.5384568000000000,-44.2929507900000000
1693247,-2.6006401000000000,-44.2066385900000000
1651471,0,0
10121900,0,0
585114,0,0
7038909,0,0
4494520,-2.6061895900000000,-44.2073334000000000
4495420,0,0
14922363,0,0
47155,-2.5270253000000000,-44.2952707900000000
10669280,-2.5815725000000000,-44.1910370000000000
14922320,0,0
0,0,0
1688294,-2.5994562900000000,-44.2120962900000000
3273849,-2.5986617000000000,-44.2087744000000000
1688820,-2.5997127900000000,-44.2109114000000000
1688316,-2.5994714000000000,-44.2119607900000000
1310011,-2.5298440000000000,-44.3058608900000000
9425004,-2.5292609000000000,-44.2235810000000000
1148621,0,0
67245,-2.5332498900000000,-44.2949807000000000
1421069,-2.5456191000000000,-44.2513274000000000
4386248,-2.6052132000000000,-44.2040099000000000
870048,-2.5033248000000000,-44.2261629900000000
2865866,-2.5051841900000000,-44.2556262000000000
10381112,0,0
2171740,-2.5678371000000000,-44.3079186000000000
3281183,0,0
1421069,-2.5456191000000000,-44.2513274000000000
14917343,0,0
7226667,-2.5623756000000000,-44.2683727000000000
1478125,-2.5503360900000000,-44.3278826000000000
12629901,-2.5524570900000000,-44.3282773900000000
1261606,-2.5779442900000000,-44.1940184900000000
4495403,-2.6080909000000000,-44.2083896900000000
854913,-2.5010077000000000,-44.2248103000000000
20338,-2.5290023000000000,-44.3014317000000000
13064,-2.5281101900000000,-44.3031053900000000
2624877,-2.5843660000000000,-44.1997124900000000
3211037,-2.5608742000000000,-44.3219033900000000
9041079,-2.5375627000000000,-44.2816937900000000
350508,-2.5461366000000000,-44.2732819000000000
9434569,-2.5645677000000000,-44.2361755000000000
3593657,-2.5557547900000000,-44.2157613900000000
3341100,-2.5015133000000000,-44.2169106900000000
14704048,-2.5362276900000000,-44.2846750000000000
10662049,0,0
1116762,-2.5372474900000000,-44.2052527000000000
14888645,0,0
736384,-2.5277823000000000,-44.2213830900000000
3352960,-2.5000040900000000,-44.2166532900000000
11991,-2.5251437900000000,-44.3022272900000000
463280,-2.5119087000000000,-44.2649657900000000
14745208,0,0
14982,-2.5278689900000000,-44.3009837000000000
53503,-2.5234915900000000,-44.2938179000000000
719226,-2.5376275000000000,-44.2188767000000000
10334157,-2.4946478900000000,-44.3043783900000000
668087,-2.5186272000000000,-44.2424344000000000
14149893,-2.5459371000000000,-44.2361044000000000
454273,-2.5029965900000000,-44.2432640000000000
3524507,-2.4839277000000000,-44.2623010000000000
14681102,0,0
9849,-2.5286971900000000,-44.3074083900000000
2611830,-2.5369350000000000,-44.2648605900000000
872466,-2.4984492000000000,-44.2232642900000000
907707,-2.4984492000000000,-44.2232642900000000
347418,-2.5438344000000000,-44.2737941000000000
3573869,-2.5875341000000000,-44.1905591000000000
706060,-2.5336237000000000,-44.2224756000000000
10030263,-2.5150087000000000,-44.2384078900000000
2374846,-2.5557544900000000,-44.2749864900000000
1473,-2.5292026900000000,-44.3041533000000000
402052,-2.5302886900000000,-44.2466095900000000
14774240,0,0
1381393,-2.5670239900000000,-44.2121830000000000
1613448,-2.5442244000000000,-44.2629182000000000
514799,-2.5479001000000000,-44.2466156900000000
636436,-2.5433878900000000,-44.2351845900000000
735558,-2.5279748900000000,-44.2231274000000000
7057750,-2.5287502000000000,-44.2219035000000000
7085001,-2.5272225900000000,-44.2460801000000000
12634158,-2.5413770000000000,-44.2215673900000000
531790,-2.5465311900000000,-44.2514123900000000
1126261,-2.5351401000000000,-44.1997779000000000
854913,-2.5010077000000000,-44.2248103000000000
870048,-2.5033248000000000,-44.2261629900000000
14931869,0,0
1903152,0,0
4526074,-2.5456750900000000,-44.2402724000000000
1154150,-2.5661016900000000,-44.3118248900000000
100226,-2.5411679000000000,-44.2936023000000000
100218,-2.5411679000000000,-44.2936023000000000
2271630,-2.5632030000000000,-44.2366213000000000
157759,-2.5327837900000000,-44.2802280000000000
196010,-2.5390221900000000,-44.2840574000000000
200107,-2.5404140000000000,-44.2852974900000000
13117432,-2.6035536000000000,-44.1888603000000000
2370468,-2.5544547900000000,-44.2240968900000000
6203,-2.5355205000000000,-44.3036947000000000
1127276,-2.5351563900000000,-44.1993020000000000
1671553,-2.5637029900000000,-44.2672773000000000
501794,-2.5508548000000000,-44.2631665900000000
